UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,NO.OF_INQUIRIES,loan_default
569784,56213,91538,65.55,11,21475,45,5939,05-11-88,Salaried,11-10-18,3,1464,1,1,0,0,0,0,708,D-Very Low Risk,4,4,0,15319,49953,49953,0,0
429127,39549,59462,72.32,11,21475,45,5983,10-06-80,Salaried,09-08-18,3,1464,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
574066,57259,108950,54.15,11,24654,49,5944,26-02-93,Self employed,13-10-18,3,1464,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
592168,37239,73466,54.45,11,21475,45,5940,10-02-85,Salaried,20-10-18,3,1464,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
535877,49303,68885,74.04,11,15893,86,5969,01-01-84,,25-09-18,3,1464,1,1,1,0,0,0,508,K-High Risk,1,1,1,75539,98000,98000,0,0
516030,53814,84699,68.48,11,21475,45,5982,01-01-84,Self employed,18-09-18,3,1464,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
464437,50018,68674,78.63,11,21475,45,5939,15-01-89,Salaried,25-08-18,3,1464,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,64595,58000,58000,0,1
629128,42969,73466,62.61,11,21475,45,5987,01-01-77,Self employed,27-10-18,3,1464,1,1,0,0,0,0,607,H-Medium Risk,3,1,0,15093,50000,50000,1,0
504344,40509,70117,62.75,11,21475,45,5945,20-04-88,Self employed,14-09-18,3,1464,1,1,0,0,0,0,636,G-Low Risk,2,1,1,55332,53000,53000,0,0
562608,71143,117349,63.06,11,21475,45,5940,09-01-81,Salaried,08-10-18,3,1464,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
541430,50303,98110,53,11,23151,48,6015,11-03-82,Self employed,27-09-18,3,1464,1,1,0,0,0,0,537,J-High Risk,2,1,1,48172,45000,45000,0,1
611231,67657,99486,72.37,11,21475,45,6024,01-09-73,Self employed,24-10-18,3,1464,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
518623,31804,62611,54.3,11,21475,45,5940,19-12-79,Self employed,19-09-18,3,1464,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
526081,49763,75001,69.33,11,21475,45,5939,03-05-86,Salaried,21-09-18,3,1464,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
605821,23651,74886,33.38,11,21475,45,6024,19-06-81,Self employed,23-10-18,3,1464,1,1,0,0,0,0,623,H-Medium Risk,3,2,1,107858,167370,167370,0,1
640707,55489,74968,78.7,11,21475,45,6015,16-08-82,Self employed,30-10-18,3,1464,1,1,0,0,0,0,655,F-Low Risk,3,1,1,403667,400000,400000,0,1
501414,50303,78840,65.96,11,23949,45,5955,08-02-84,Self employed,12-09-18,3,1464,1,1,0,0,0,0,686,E-Low Risk,3,3,0,54892,66595,66595,0,0
462516,50018,68674,78.63,11,21475,45,5968,05-03-95,Salaried,24-08-18,3,1464,1,1,0,0,0,0,597,I-Medium Risk,1,1,0,34350,56500,56500,0,1
577837,28554,78682,39.4,11,21475,45,5951,25-03-87,Self employed,14-10-18,3,1464,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
555369,54373,75001,76,11,21475,45,5939,29-06-87,Self employed,03-10-18,3,1464,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
542953,49369,76513,67.44,11,21475,45,5988,04-05-85,Salaried,27-09-18,3,1464,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,3,1,0,19950,34200,34200,1,0
624963,42969,73466,62.61,11,21475,45,6024,05-04-94,Self employed,26-10-18,3,1464,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
465650,29844,70117,45.64,11,21475,45,5957,10-05-83,Self employed,26-08-18,3,1464,1,1,0,0,0,0,599,I-Medium Risk,2,2,1,2166,24400,24400,0,0
454141,46224,72337,69.12,11,21475,45,6000,10-03-97,Self employed,21-08-18,3,1464,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
459594,39554,64767,64.85,11,21475,45,5939,19-11-92,Salaried,23-08-18,3,1464,1,0,0,1,0,0,762,B-Very Low Risk,3,2,0,1730,32800,32800,0,0
580730,44909,80252,59.81,11,21475,45,5940,01-01-90,Self employed,15-10-18,3,1464,1,1,0,0,0,0,698,E-Low Risk,4,3,0,10695,17389,17389,0,1
514902,52703,78840,69.76,11,21475,45,5949,02-05-94,Self employed,18-09-18,3,1464,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
542594,27204,75001,40,11,21475,45,5968,01-01-77,Self employed,27-09-18,3,1464,1,1,0,0,0,0,300,M-Very High Risk,2,0,1,0,0,0,0,1
562770,56013,80906,71.69,11,24654,49,5940,16-07-00,,08-10-18,3,1464,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
465647,42864,58462,79.54,11,21475,45,5941,09-11-93,Self employed,26-08-18,3,1464,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
614418,45879,74886,65.43,11,21475,45,5940,21-02-76,Self employed,24-10-18,3,1464,1,1,0,0,0,0,785,B-Very Low Risk,2,0,0,0,0,0,12,0
618283,45889,74968,64.03,11,21475,45,5940,15-08-87,Salaried,25-10-18,3,1464,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
555348,39365,64122,67.06,11,21475,45,6024,02-01-72,Self employed,03-10-18,3,1464,1,1,0,0,0,0,590,I-Medium Risk,2,1,1,34510,142179,142179,0,1
426629,58959,77786,77.13,5,20973,120,3434,10-06-85,Salaried,07-08-18,9,384,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
419656,47049,102800,46.69,5,15996,120,3386,12-06-92,Salaried,03-08-18,9,384,1,0,0,1,0,0,488,K-High Risk,6,5,2,68055,157500,157500,0,0
426594,58959,69613,86.19,5,14145,86,3373,20-01-82,Salaried,07-08-18,9,384,1,1,0,0,0,0,681,E-Low Risk,2,1,0,4898,4898,4898,0,0
419950,58959,77536,77.38,5,20973,120,3353,07-05-96,Salaried,03-08-18,9,384,1,1,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
426000,64369,86705,75.54,5,20973,120,3434,01-01-89,Salaried,07-08-18,9,384,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
417990,47549,85100,58.75,5,15642,120,3363,02-04-94,Self employed,01-08-18,9,384,1,1,1,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),2,1,0,0,0,0,0,0
419161,57959,67667,87.19,5,14145,86,3365,20-05-73,Salaried,03-08-18,9,384,1,1,0,0,0,0,608,H-Medium Risk,1,0,0,0,0,0,0,0
422815,40044,83305,51.02,20,16637,48,6183,07-06-93,Self employed,06-08-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
635245,49078,68329,74.64,20,23343,49,6182,01-01-93,Salaried,29-10-18,5,385,1,1,0,0,0,0,596,I-Medium Risk,1,1,1,12734,11775,11775,0,1
514280,60213,88077,69.26,20,18633,145,6180,03-04-94,Self employed,18-09-18,5,385,1,1,0,0,0,0,519,K-High Risk,2,2,1,51528,100003,100003,0,0
516461,49149,66530,74.85,20,22882,86,6188,04-06-64,Self employed,19-09-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
553920,57813,70888,84.64,20,14444,120,6185,04-06-72,Self employed,30-09-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
509038,49349,66530,75.15,20,22882,86,6181,05-07-91,Salaried,15-09-18,5,385,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
439871,40394,67677,62.06,20,22852,45,6182,04-06-75,Self employed,16-08-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
486138,49303,67677,75.36,20,22852,45,6245,23-05-90,Salaried,31-08-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
651134,51303,63948,81.32,20,22852,45,6199,01-04-88,Self employed,31-10-18,5,385,1,1,0,0,0,0,737,C-Very Low Risk,1,1,0,41019,47000,47000,0,0
501063,51803,66530,79.66,20,22882,86,6184,25-04-87,Self employed,12-09-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
546505,46300,60580,79.23,20,22852,45,6182,02-04-78,Self employed,28-09-18,5,385,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
490052,50078,62551,83.13,20,22852,45,6182,03-04-91,Self employed,05-09-18,5,385,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,9771,20000,20000,0,0
610510,27529,69013,40.57,20,22882,86,6184,05-07-95,Salaried,24-10-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
647124,62197,75686,84.56,20,22882,86,6182,12-06-86,Self employed,31-10-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
474465,60947,84635,74.44,20,18633,145,6180,04-06-82,Self employed,29-08-18,5,385,1,1,0,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,0,0
547446,43394,65488,67.19,20,22852,45,6182,05-07-80,Self employed,29-09-18,5,385,1,1,0,0,0,0,825,A-Very Low Risk,2,1,0,29952,35000,35000,0,0
623405,71417,103842,69.91,20,15212,51,6184,03-04-95,Self employed,26-10-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
468987,42094,71644,61,20,22882,86,6181,04-06-65,Self employed,28-08-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
476173,45545,63455,73.91,20,22882,86,6185,04-06-68,Self employed,30-08-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
434694,66169,97824,69.51,20,22882,86,6200,03-04-94,Self employed,12-08-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
640266,50303,71762,71.07,20,24745,45,6181,04-06-86,Self employed,30-10-18,5,385,1,1,0,0,0,0,671,F-Low Risk,1,1,0,-737,1015,1015,0,0
542329,48349,66530,73.65,20,22882,86,6183,04-08-60,Self employed,27-09-18,5,385,1,1,0,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,1,0,0,0,0,0
586372,59513,72892,82.73,20,22882,86,6180,19-04-80,Salaried,18-10-18,5,385,1,1,0,0,0,0,738,C-Very Low Risk,3,3,0,6121,35849,35849,0,1
500778,71717,105663,69.94,20,23822,48,6180,03-04-92,Self employed,12-09-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
434687,49803,72043,71.49,20,22882,86,6180,15-02-68,Self employed,12-08-18,5,385,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,86141,90000,90000,0,0
540902,37939,61550,63.36,20,13931,45,6207,13-06-92,Salaried,27-09-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
501188,54163,70309,78.23,20,22882,86,6181,04-06-71,Self employed,12-09-18,5,385,1,1,0,0,0,0,763,B-Very Low Risk,3,1,0,0,42999,42999,0,0
500772,44394,66530,67.64,20,22882,86,6181,02-07-75,Self employed,12-09-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
646172,59963,69013,89.11,20,22882,86,6180,21-08-91,Self employed,31-10-18,5,385,1,1,0,0,0,0,398,K-High Risk,7,3,2,2182747,2195000,2195000,1,0
501393,40694,73518,56.18,20,13931,45,6184,01-01-84,Salaried,12-09-18,5,385,1,1,0,0,0,0,774,B-Very Low Risk,1,1,0,0,33000,33000,0,0
420775,34455,63455,56.73,20,22882,86,6180,25-05-78,Salaried,03-08-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
615105,70317,102503,69.75,20,15212,51,6181,04-06-82,Self employed,24-10-18,5,385,1,1,0,0,0,0,583,I-Medium Risk,4,3,1,209981,375387,375387,0,0
425858,63349,97681,67.57,20,22882,86,6181,15-04-92,Self employed,07-08-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
465435,55115,68634,83.2,20,22882,86,6181,04-06-79,Salaried,26-08-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,1,0
529532,51303,69909,74.38,20,23343,49,6181,04-06-86,Salaried,23-09-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
458308,67382,97824,71.05,20,22882,86,6180,04-05-84,Salaried,23-08-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
510748,57013,73518,78.89,20,13931,45,6181,01-01-82,Self employed,16-09-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
430468,106648,160108,69.95,20,23183,67,6183,03-04-90,Self employed,10-08-18,5,385,1,1,0,0,0,0,308,L-Very High Risk,3,3,1,42523,71000,71000,0,0
578622,65169,88555,74.53,20,22882,86,6181,05-05-74,Self employed,15-10-18,5,385,1,0,0,0,1,0,693,E-Low Risk,11,3,0,0,43000,43000,0,0
425332,42300,59732,73.66,20,22852,45,6182,09-04-92,Self employed,07-08-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
418037,38439,54272,71.86,20,13931,45,6187,02-03-95,Self employed,01-08-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
452659,45349,63455,74.07,20,22882,86,6181,15-07-73,Self employed,21-08-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
617355,51578,69013,76.07,20,22882,86,6180,25-05-87,Salaried,25-10-18,5,385,1,1,0,0,0,0,738,C-Very Low Risk,11,2,0,14010,110000,110000,2,0
434691,48145,63455,78.8,20,22882,86,6183,04-05-85,Self employed,12-08-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
635240,47145,70764,67.83,20,22882,86,6183,04-08-74,Self employed,29-10-18,5,385,1,1,0,0,0,0,734,D-Very Low Risk,8,8,0,262669,448100,422978,0,0
486234,72717,97824,76.57,20,22882,86,6182,02-06-72,Self employed,31-08-18,5,385,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,74900,74900,74900,0,1
646006,49328,69013,73.9,20,22882,86,6182,04-02-73,Self employed,31-10-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
529507,45300,73893,63.61,20,22852,45,6245,01-04-86,Self employed,23-09-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
561128,41122,68423,60.65,20,22882,86,6183,23-05-81,Salaried,08-10-18,5,385,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,41280,50000,50000,1,0
636375,47349,64710,75.72,20,22852,45,6182,01-01-86,Self employed,29-10-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
521409,66082,95288,70.52,20,16637,48,6181,01-01-64,Self employed,20-09-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
465266,50078,59163,87.89,20,22882,86,6181,18-08-95,Salaried,26-08-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
645152,52553,72723,74.25,20,22882,86,6182,01-01-60,Self employed,30-10-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
622572,54303,71063,77.4,20,22882,86,6181,02-03-78,Self employed,26-10-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
516048,54303,91700,59.98,20,18633,145,6180,01-06-96,Self employed,18-09-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
646119,53803,70764,77.02,20,22882,86,6183,04-06-67,Self employed,31-10-18,5,385,1,0,0,1,0,0,519,K-High Risk,3,3,1,241436,666990,600768,1,0
494129,52303,69098,78.15,20,22882,86,6181,04-06-82,Salaried,07-09-18,5,385,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,4162,12490,12490,0,0
540704,18619,66434,28.6,20,13931,45,6182,02-07-78,Self employed,27-09-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
446069,46945,56049,87.07,20,22882,86,6180,01-01-80,Salaried,17-08-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
472197,39394,67082,61.12,20,22882,86,6184,03-04-95,Self employed,29-08-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
439277,42394,54432,79,20,13931,45,6180,25-11-58,Salaried,14-08-18,5,385,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,4,3,1,594220,618000,618000,0,0
617312,42894,69013,63.03,20,22882,86,6188,14-07-97,Self employed,25-10-18,5,385,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
530516,66882,85575,79.46,20,22882,86,6181,02-01-93,Self employed,23-09-18,5,385,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,8800,13200,13200,0,0
640011,54303,69013,79.7,20,22882,86,6183,02-09-78,Salaried,30-10-18,5,385,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
429016,35439,63455,58.31,20,22882,86,6181,04-07-80,Self employed,09-08-18,5,385,1,1,0,0,0,0,783,B-Very Low Risk,2,1,0,0,19500,19500,0,0
645881,53303,80049,67.46,20,22882,86,6181,01-01-80,Self employed,31-10-18,5,385,1,1,0,0,0,0,738,C-Very Low Risk,2,2,0,6081,17265,17265,0,0
639295,34439,62011,56.44,20,22852,45,6182,02-06-66,Self employed,29-10-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
613198,62213,88555,71.14,20,22882,86,6180,08-05-79,Self employed,24-10-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
513979,48349,74694,65.6,20,22882,86,6181,05-09-82,Salaried,18-09-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
425227,49103,67761,74.97,20,23343,49,6180,05-06-86,Salaried,07-08-18,5,385,1,1,0,0,0,0,634,G-Low Risk,6,6,0,133610,226133,226133,0,0
534184,43394,65488,68.71,20,22852,45,6182,01-01-75,Self employed,25-09-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
452871,52703,74245,73.27,20,22882,86,6184,04-05-78,Self employed,21-08-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
635232,46349,72892,64.48,20,22882,86,6183,04-06-94,Salaried,29-10-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
632406,49349,76436,65.41,20,22852,45,6182,04-08-68,Self employed,27-10-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
610364,36375,49690,74.66,20,15212,51,6182,04-06-65,Self employed,24-10-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
458295,44849,62409,74.51,20,16637,48,6182,07-01-91,Self employed,23-08-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
559738,56259,85897,67.52,20,22882,86,6181,01-06-73,Salaried,06-10-18,5,385,1,1,0,0,0,0,300,M-Very High Risk,9,4,3,1152699,967014,897014,0,0
542093,50303,73542,69.35,20,22852,45,6181,10-05-70,Salaried,27-09-18,5,385,1,1,0,0,0,0,719,D-Very Low Risk,7,5,0,602696,1007561,927561,0,0
578290,27829,85575,33.07,20,22882,86,6181,11-08-84,Salaried,15-10-18,5,385,1,1,0,0,0,0,666,F-Low Risk,3,1,0,0,35000,2280,0,0
529502,47349,64679,74.21,20,22882,86,6180,15-04-96,Salaried,23-09-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
628981,54078,76436,71.96,20,22852,45,6182,09-07-88,Self employed,27-10-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
561159,31784,74694,43.24,20,22882,86,6183,05-07-94,Salaried,08-10-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
628964,105208,166206,66.18,20,23183,67,6181,04-06-82,Self employed,27-10-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,1,0
479997,37439,59732,65.29,20,22852,45,6182,04-05-72,Self employed,31-08-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
540597,49349,60309,82.91,20,13931,45,6184,01-02-85,Self employed,27-09-18,5,385,1,0,0,1,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,24810,24990,24990,0,0
544883,47349,65488,73.3,20,22852,45,6182,01-01-86,Self employed,28-09-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
633194,41194,88555,47.2,20,22882,86,6181,01-07-68,Self employed,28-10-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
455809,49903,67300,75.78,20,13926,45,6180,04-06-78,Salaried,22-08-18,5,385,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
492057,37641,74694,51.54,20,22882,86,6184,01-01-66,Self employed,06-09-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
498883,43894,74694,59.58,20,22882,86,6243,15-08-88,Salaried,11-09-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
460270,50017,83305,63.62,20,16637,48,6185,03-09-74,Self employed,24-08-18,5,385,1,1,0,0,0,0,680,F-Low Risk,1,1,0,11788,40000,40000,0,0
576854,49049,66362,74.89,20,22882,86,6182,14-05-90,Self employed,14-10-18,5,385,1,1,0,0,0,0,523,J-High Risk,1,1,1,943336,990000,990000,2,0
586693,47849,73981,65.56,20,22882,86,6188,04-08-79,Salaried,18-10-18,5,385,1,1,0,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),3,2,0,13656,21839,21839,0,1
564191,47645,73518,65.97,20,13931,45,6184,03-08-74,Self employed,09-10-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
438241,58259,86000,69.77,20,18633,145,6181,04-08-64,Self employed,14-08-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
614057,61947,99568,63.27,20,22882,86,6181,01-01-58,Self employed,24-10-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
547994,49578,66530,75.91,20,22882,86,6247,05-04-85,Self employed,29-09-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
453699,45849,59635,79.65,20,22882,86,6181,01-01-63,Self employed,21-08-18,5,385,1,1,0,0,0,0,300,M-Very High Risk,4,3,1,58278,85000,85000,2,0
455897,44481,65726,69.68,20,22882,86,6181,03-04-81,Self employed,22-08-18,5,385,1,1,0,0,0,0,300,M-Very High Risk,11,2,1,99956,195000,195000,0,1
648524,67919,99568,69.8,20,22882,86,6182,01-01-90,Self employed,31-10-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
568333,54303,73537,74.79,20,22882,86,6182,01-04-97,Self employed,11-10-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
647248,54078,69013,79.7,20,22882,86,6182,04-08-81,Self employed,31-10-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
623398,42644,69013,63.76,20,22882,86,6182,01-01-70,Self employed,26-10-18,5,385,1,1,0,0,0,0,642,G-Low Risk,5,3,0,178118,217000,217000,0,0
560781,52077,70147,75.56,20,22852,45,6182,07-04-68,Salaried,06-10-18,5,385,1,1,0,0,0,0,616,H-Medium Risk,8,3,0,1481342,1603250,1603250,0,0
421075,37639,63455,63.04,20,22882,86,6180,01-08-82,Self employed,04-08-18,5,385,1,1,0,0,0,0,655,F-Low Risk,2,1,0,16979,120000,120000,0,0
628973,38939,49690,79.49,20,15212,51,6184,04-05-82,Self employed,27-10-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
430695,29525,67082,46.06,20,22882,86,6181,03-03-72,Self employed,10-08-18,5,385,1,1,0,0,0,0,585,I-Medium Risk,1,0,0,0,0,0,0,0
609273,80386,126082,64.8,20,15212,51,6192,03-04-97,Salaried,23-10-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,1,0
480359,60213,82560,75.1,20,22882,86,6180,02-07-66,Salaried,31-08-18,5,385,1,1,0,0,0,0,694,E-Low Risk,11,6,0,1086661,1343419,1343419,0,1
440872,55013,63455,89.83,20,22882,86,6180,03-06-92,Salaried,16-08-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
521650,39194,66782,61.39,20,22852,45,6184,28-05-89,Self employed,20-09-18,5,385,1,1,0,0,0,0,362,K-High Risk,1,1,1,52210,50000,50000,0,0
446053,50678,82560,63.71,20,22882,86,6182,03-06-80,Self employed,17-08-18,5,385,1,1,0,0,0,0,635,G-Low Risk,2,2,0,99768,98000,98000,0,1
654107,54303,70593,77.91,20,22882,86,6233,04-08-59,Self employed,31-10-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
561106,14740,87965,17.05,20,22882,86,6199,12-03-82,Salaried,08-10-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
561200,63947,76800,84.64,20,22882,86,6199,04-08-81,Salaried,08-10-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
527152,38943,68528,57.64,20,22882,86,6183,02-04-94,Self employed,21-09-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
435267,44603,63455,72.49,20,22882,86,6180,04-06-96,Salaried,13-08-18,5,385,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,5636,13156,13156,1,0
648126,61947,70593,89.24,20,22882,86,6181,04-06-82,Self employed,31-10-18,5,385,1,1,0,0,0,0,300,M-Very High Risk,3,1,2,489750,470000,470000,0,1
646064,59258,73473,81.66,20,22882,86,6180,04-06-87,Self employed,31-10-18,5,385,1,1,0,0,0,0,738,C-Very Low Risk,2,2,0,14074,25489,25489,0,0
440217,50303,67677,76.84,20,22852,45,6182,25-02-91,Self employed,16-08-18,5,385,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
652892,48349,65135,75.23,20,22852,45,6180,04-06-79,Salaried,31-10-18,5,385,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,13174,18428,18428,1,0
